bundle_id,item_name,genre,label,compare_id
701,Rider Scarf,['Action'],0,41
751,Mythic Wonders: The Philosopher's Stone,"['Adventure', 'Casual']",0,41
701,Wavy Medium 'Do & Golden Wavy Medium 'Do,['Action'],0,41
768,Hollywood Visionary,"['Indie', 'RPG']",0,41
728,War of the Human Tanks - Limited Operations,"['Adventure', 'Indie', 'Strategy']",0,41
704,Aircraft War X,"['Action', 'Indie', 'Simulation']",0,41
701,Straight Pigtails & Golden Straight Pigtails,['Action'],0,41
700,Megadimension Neptunia VII Ultimate Weapon Pack,"['RPG', 'Strategy']",0,41
701,Kitten Mittens & Fuzzy Leggings,['Action'],0,41
728,100% Orange Juice - Krila & Kae Character Pack,"['Indie', 'Strategy']",0,41
710,Sakura Beach 2,"['Casual', 'Indie']",0,41
767,VERSUS: The Lost Ones,"['Indie', 'RPG']",0,41
721,Trine 2: Complete Story,"['Action', 'Adventure', 'Indie']",0,41
767,A Wise Use of Time,"['Indie', 'RPG']",0,41
701,Pale Pink Gullwings & Pale Pink Visor,['Action'],0,41
701,Authentic Bunny & Fetish Bunny,['Action'],0,41
751,The Secret Order 3: Ancient Times,"['Adventure', 'Casual']",0,41
764,Choice of Robots,"['Indie', 'RPG']",0,41
700,Megadimension Neptunia VII Party Character [Umio],"['RPG', 'Strategy']",0,41
766,It's Killing Time,"['Adventure', 'Indie', 'RPG']",0,41
752,Vampire Legends: The True Story of Kisilova,"['Adventure', 'Casual']",0,41
728,War of the Human Tanks - ALTeR,"['Adventure', 'Indie', 'Strategy']",0,41
701,Handgun,['Action'],0,41
728,100% Orange Juice - Syura & Nanako Character Pack,"['Indie', 'Strategy']",0,41
754,Enigmatis: The Ghosts of Maple Creek,"['Adventure', 'Casual']",0,41
751,The Secret Order 3: Ancient Times,"['Adventure', 'Casual']",0,41
755,Tom Clancy's Rainbow Six® Vegas 2,['Action'],0,41
758,8-Bit Armies - Soundtrack,"['Simulation', 'Strategy']",0,41
746,Townopolis,"['Casual', 'Indie', 'Simulation', 'Strategy']",0,41
755,Tom Clancy's Rainbow Six® Vegas,['Action'],0,41
696,Techwars online - Art book,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,41
767,Heroes Rise: The Hero Project,"['Indie', 'RPG']",0,41
734,DEMIAN,['none'],0,41
701,THE NINJA (Purple) & THE NINJA (Green),['Action'],0,41
701,Cowboy Hat,['Action'],0,41
767,A Wise Use of Time,"['Indie', 'RPG']",0,41
728,100% Orange Juice - Sham & Sherry Character Pack,"['Indie', 'Strategy']",0,41
727,The Witcher: Enhanced Edition Director's Cut,"['Action', 'RPG']",0,41
765,Choice of Kung Fu,"['Indie', 'RPG']",0,41
701,Rider Belt,['Action'],0,41
760,Rayman® Origins,"['Action', 'Adventure']",0,41
746,Romopolis,"['Casual', 'Indie', 'Simulation', 'Strategy']",0,41
747,Defunct,"['Adventure', 'Indie', 'Racing']",0,41
701,Fizzy & Dizzy (Berry) & Fizzy & Dizzy (Cider),['Action'],0,41
710,Sakura Dungeon,"['Adventure', 'Indie', 'RPG']",0,41
696,Techwars online - Original Soundtrack,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,41
762,MetaHuman Inc.,"['Indie', 'RPG']",0,41
761,MetaHuman Inc.,"['Indie', 'RPG']",0,41
700,Megadimension Neptunia VII Weapon Pack,"['RPG', 'Strategy']",0,41
766,It's Killing Time,"['Adventure', 'Indie', 'RPG']",0,41
754,Mind Snares: Alice's Journey,"['Adventure', 'Casual']",0,41
764,Ratings War,"['Indie', 'RPG']",0,41
755,Tom Clancy's Rainbow Six® Vegas,['Action'],0,41
752,Enigmatis 2: The Mists of Ravenwood,"['Adventure', 'Casual']",0,41
760,Rayman® Origins,"['Action', 'Adventure']",0,41
718,Neon Drive - Soundtrack,['none'],0,41
736,Space Pilgrim Episode I: Alpha Centauri,"['Adventure', 'Indie']",0,41
728,100% Orange Juice - Breaker Pack,"['Indie', 'Strategy']",0,41
701,Cool Short 'Do & Golden Cool Short 'Do,['Action'],0,41
701,Handgun,['Action'],0,41
751,The Secret Order 3: Ancient Times,"['Adventure', 'Casual']",0,41
710,Sakura Swim Club,"['Casual', 'Indie']",0,41
701,Japanese Iris,['Action'],0,41
761,Deathless: The City's Thirst,"['Indie', 'RPG']",0,41
700,Megadimension Neptunia VII Party Character [Million Arthur],"['RPG', 'Strategy']",0,41
701,Handgun,['Action'],0,41
728,ManaCollect,"['Action', 'Adventure']",0,41
708,The Dope Game: The Stash,"['Adventure', 'Casual', 'Simulation']",0,41
701,Pale Blue Gullwings & Pale Blue Visor,['Action'],0,41
700,Megadimension Neptunia VII Weapon Pack,"['RPG', 'Strategy']",0,41
710,Sakura Spirit,['Indie'],0,41
701,Golden Kagura Pigtails,['Action'],0,41
763,Choice of Robots,"['Indie', 'RPG']",0,41
747,Defunct,"['Adventure', 'Indie', 'Racing']",0,41
760,Rayman® Legends,"['Action', 'Adventure']",0,41
728,War of the Human Tanks,"['Adventure', 'Indie', 'Strategy']",0,41
701,Cowboy Hat,['Action'],0,41
696,Techwars online - Original Soundtrack,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,41
730,Dead Star - Ordo Robots Pilot Portrait and Ship Paint Pack,"['Action', 'Indie']",0,41
753,Eventide: Slavic Fable,"['Adventure', 'Casual']",0,41
767,Heroes Rise: HeroFall,"['Indie', 'RPG']",0,41
760,Child of Light,['RPG'],0,41
701,Pale Blue Gullwings & Pale Blue Visor,['Action'],0,41
728,100% Orange Juice - Krila & Kae Character Pack,"['Indie', 'Strategy']",0,41
701,Authentic Bunny & Fetish Bunny,['Action'],0,41
728,99 Spirits - Cage of Night,"['Adventure', 'Indie', 'RPG']",0,41
718,Neon Drive,"['Action', 'Indie']",0,41
769,Mecha Ace,"['Indie', 'RPG']",0,41
746,Empire of the Gods,"['Casual', 'Indie', 'Strategy']",0,41
718,Neon Drive,"['Action', 'Indie']",0,41
768,Hollywood Visionary,"['Indie', 'RPG']",0,41
770,Heroes Rise: The Prodigy,"['Indie', 'RPG']",1,41
770,Heroes Rise: The Hero Project,"['Indie', 'RPG']",1,41
770,Heroes Rise: The Hero Project - Warning System,"['Indie', 'RPG']",1,41
770,Heroes Rise: The Hero Project - Perfect Legend Guide,"['Indie', 'RPG']",1,41
770,Heroes Rise: The Prodigy - Perfect Legend Guide,"['Indie', 'RPG']",1,41
770,Heroes Rise: HeroFall,"['Indie', 'RPG']",1,41
770,Heroes Rise: HeroFall - Warning System,"['Indie', 'RPG']",1,41
770,Heroes Rise: HeroFall - Perfect Legend Guide,"['Indie', 'RPG']",1,41
770,Heroes Rise: HeroFall - Ad Space,"['Indie', 'RPG']",1,41
770,Choice of the Deathless,"['Indie', 'RPG']",1,41
770,Mecha Ace,"['Indie', 'RPG']",1,41
770,Thieves' Gambit: The Curse of the Black Cat,"['Indie', 'RPG']",1,41
770,Choice of Robots,"['Indie', 'RPG']",1,41
770,Psy High,"['Indie', 'RPG']",1,41
770,SLAMMED!,"['Indie', 'RPG']",1,41
770,The Hero of Kendrickstone,"['Indie', 'RPG']",1,41
770,Choice of the Petal Throne,"['Indie', 'RPG']",1,41
770,Hollywood Visionary,"['Indie', 'RPG']",1,41
770,Champion of the Gods,"['Indie', 'RPG']",1,41
770,VERSUS: The Lost Ones,"['Indie', 'RPG']",1,41
770,VERSUS: The Lost Ones - WorningBird Hints,"['Indie', 'RPG']",1,41
770,A Wise Use of Time,"['Indie', 'RPG']",1,41
770,Ratings War,"['Indie', 'RPG']",1,41
770,Deathless: The City's Thirst,"['Indie', 'RPG']",1,41
770,Diabolical,"['Indie', 'RPG']",1,41
770,Pendragon Rising,"['Indie', 'RPG']",1,41
770,Choice of Kung Fu,"['Indie', 'RPG']",1,41
770,MetaHuman Inc.,"['Indie', 'RPG']",1,41
770,The ORPHEUS Ruse,"['Indie', 'RPG']",1,41
770,Sixth Grade Detective,"['Indie', 'RPG']",1,41
770,The Daring Mermaid Expedition,"['Indie', 'RPG']",1,41
770,The Hero Project: Redemption Season,"['Adventure', 'Indie', 'RPG']",1,41
770,The Hero Project: Redemption Season - MeChip Warning System,"['Adventure', 'Indie', 'RPG']",1,41
770,It's Killing Time,"['Adventure', 'Indie', 'RPG']",1,41
770,The Sea Eternal,"['Adventure', 'Indie', 'RPG']",1,41
770,Choice of Alexandria,"['Adventure', 'Indie', 'RPG']",1,41
770,Choice of the Pirate,"['Adventure', 'Indie', 'RPG']",1,41
770,Affairs of the Court: Choice of Romance,"['Adventure', 'Indie', 'RPG']",1,41
770,Affairs of the Court: Choice of Romance - Play as the Consort,"['Adventure', 'Indie', 'RPG']",1,41
770,Affairs of the Court: Choice of Romance - A Life Mage Child,"['Adventure', 'Indie', 'RPG']",1,41
770,Affairs of the Court: Choice of Romance - Death to the Princess,"['Adventure', 'Indie', 'RPG']",1,41
770,A Midsummer Night's Choice,"['Adventure', 'Indie', 'RPG']",1,41
755,Tom Clancy's Rainbow Six® Siege,['Action'],0,42
728,100% Orange Juice - Syura & Nanako Character Pack,"['Indie', 'Strategy']",0,42
701,Authentic Bunny & Fetish Bunny,['Action'],0,42
701,Cowboy Hat,['Action'],0,42
751,Grim Legends 2: Song of the Dark Swan,"['Adventure', 'Casual']",0,42
728,Magical Eyes - Red is for Anguish,"['Adventure', 'Indie']",0,42
701,Black Rose,['Action'],0,42
752,Vampire Legends: The True Story of Kisilova,"['Adventure', 'Casual']",0,42
712,Tales from the Borderlands,['Adventure'],0,42
763,Choice of Alexandria,"['Adventure', 'Indie', 'RPG']",0,42
770,The Hero Project: Redemption Season - MeChip Warning System,"['Adventure', 'Indie', 'RPG']",0,42
728,99 Spirits - Cage of Night,"['Adventure', 'Indie', 'RPG']",0,42
712,Tales from the Borderlands,['Adventure'],0,42
701,Golden Kagura Pigtails,['Action'],0,42
758,8-Bit Armies - Soundtrack,"['Simulation', 'Strategy']",0,42
757,Assassin’s Creed® IV Black Flag™,"['Action', 'Adventure']",0,42
763,Choice of Alexandria,"['Adventure', 'Indie', 'RPG']",0,42
701,Strawberry Banana Surprise (X),['Action'],0,42
770,Psy High,"['Indie', 'RPG']",0,42
761,Deathless: The City's Thirst,"['Indie', 'RPG']",0,42
701,Amazonic Green & Amazonic Turquoise,['Action'],0,42
701,Ponytail Wig & Blonde Ponytail Wig,['Action'],0,42
696,Techwars online - Original Soundtrack,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,42
766,Thieves' Gambit: The Curse of the Black Cat,"['Indie', 'RPG']",0,42
730,Dead Star,"['Action', 'Indie']",0,42
770,Psy High,"['Indie', 'RPG']",0,42
728,100% Orange Juice - Syura & Nanako Character Pack,"['Indie', 'Strategy']",0,42
728,99 Spirits - Art Book + Music Collection,"['Adventure', 'Indie', 'RPG']",0,42
728,Magical Eyes - Red is for Anguish,"['Adventure', 'Indie']",0,42
712,Borderlands,"['Action', 'RPG']",0,42
771,DreadOut,"['Adventure', 'Indie']",1,42
771,DreadOut Soundtrack & Manga DLC,"['Adventure', 'Indie']",1,42
771,DreadOut: Keepers of The Dark,"['Adventure', 'Indie']",1,42
753,Nightmares from the Deep 3: Davy Jones,"['Adventure', 'Casual']",0,43
770,The Hero Project: Redemption Season - MeChip Warning System,"['Adventure', 'Indie', 'RPG']",0,43
761,Choice of the Deathless,"['Indie', 'RPG']",0,43
770,The Hero Project: Redemption Season,"['Adventure', 'Indie', 'RPG']",0,43
728,Sound of the Human Tanks - LO,['none'],0,43
759,Heroes of Might & Magic V,['Strategy'],0,43
758,8-Bit Armies - Guardians Campaign,"['Indie', 'Simulation', 'Strategy']",0,43
701,Death Claw,['Action'],0,43
758,8-Bit Armies - Guardians Campaign,"['Indie', 'Simulation', 'Strategy']",0,43
770,The Daring Mermaid Expedition,"['Indie', 'RPG']",0,43
769,The Hero of Kendrickstone,"['Indie', 'RPG']",0,43
767,VERSUS: The Lost Ones,"['Indie', 'RPG']",0,43
734,DEMIAN,['none'],0,43
770,Psy High,"['Indie', 'RPG']",0,43
766,It's Killing Time,"['Adventure', 'Indie', 'RPG']",0,43
766,Thieves' Gambit: The Curse of the Black Cat,"['Indie', 'RPG']",0,43
700,Megadimension Neptunia VII Party Character [Umio],"['RPG', 'Strategy']",0,43
765,The Hero of Kendrickstone,"['Indie', 'RPG']",0,43
758,8-Bit Armies - Guardians Campaign,"['Indie', 'Simulation', 'Strategy']",0,43
770,Choice of the Deathless,"['Indie', 'RPG']",0,43
696,Techwars Online,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,43
770,SLAMMED!,"['Indie', 'RPG']",0,43
753,Eventide: Slavic Fable,"['Adventure', 'Casual']",0,43
770,Affairs of the Court: Choice of Romance - A Life Mage Child,"['Adventure', 'Indie', 'RPG']",0,43
770,Affairs of the Court: Choice of Romance - A Life Mage Child,"['Adventure', 'Indie', 'RPG']",0,43
746,Townopolis,"['Casual', 'Indie', 'Simulation', 'Strategy']",0,43
770,Heroes Rise: HeroFall - Ad Space,"['Indie', 'RPG']",0,43
753,Eventide: Slavic Fable,"['Adventure', 'Casual']",0,43
701,Death Claw,['Action'],0,43
712,Tales from the Borderlands,['Adventure'],0,43
710,Sakura Shrine Girls,"['Casual', 'Indie']",0,43
767,Heroes Rise: The Prodigy,"['Indie', 'RPG']",0,43
749,Grim Legends 3: The Dark City,"['Adventure', 'Casual']",0,43
728,100% Orange Juice - Mixed Booster Pack,"['Indie', 'Strategy']",0,43
747,Save the Dodos,"['Casual', 'Indie']",0,43
767,Diabolical,"['Indie', 'RPG']",0,43
701,Wavy Medium 'Do & Golden Wavy Medium 'Do,['Action'],0,43
760,Toy Soldiers: War Chest,"['Action', 'Casual', 'Strategy']",0,43
725,PERFECT ANGLE: The puzzle game based on optical illusions,"['Adventure', 'Casual', 'Indie', 'Strategy']",0,43
700,Megadimension Neptunia VII Party Character [Million Arthur],"['RPG', 'Strategy']",0,43
724,Colours of Magic: Aqua Teeter,"['Casual', 'Indie']",0,43
768,SLAMMED!,"['Indie', 'RPG']",0,43
767,Heroes Rise: The Prodigy,"['Indie', 'RPG']",0,43
760,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,['Adventure'],0,43
760,Toy Soldiers: War Chest,"['Action', 'Casual', 'Strategy']",0,43
712,Tales from the Borderlands,['Adventure'],0,43
767,Heroes Rise: HeroFall,"['Indie', 'RPG']",0,43
761,Psy High,"['Indie', 'RPG']",0,43
751,Mythic Wonders: The Philosopher's Stone,"['Adventure', 'Casual']",0,43
770,A Wise Use of Time,"['Indie', 'RPG']",0,43
770,VERSUS: The Lost Ones,"['Indie', 'RPG']",0,43
770,Ratings War,"['Indie', 'RPG']",0,43
768,The Sea Eternal,"['Adventure', 'Indie', 'RPG']",0,43
700,Megadimension Neptunia VII Party Character [Nitroplus],"['RPG', 'Strategy']",0,43
701,Strawberry Banana Surprise (X),['Action'],0,43
770,Hollywood Visionary,"['Indie', 'RPG']",0,43
701,Red Swan,['Action'],0,43
770,MetaHuman Inc.,"['Indie', 'RPG']",0,43
761,Deathless: The City's Thirst,"['Indie', 'RPG']",0,43
700,Megadimension Neptunia VII Party Character [Million Arthur],"['RPG', 'Strategy']",0,43
736,The Deed,"['Adventure', 'RPG']",0,43
712,Borderlands: The Pre-Sequel,"['Action', 'RPG']",0,43
760,Toy Soldiers: War Chest,"['Action', 'Casual', 'Strategy']",0,43
728,Celeste - Sora Extra Soundtrack,['Action'],0,43
712,Borderlands 2,"['Action', 'RPG']",0,43
725,PERFECT ANGLE: The puzzle game based on optical illusions,"['Adventure', 'Casual', 'Indie', 'Strategy']",0,43
761,The ORPHEUS Ruse,"['Indie', 'RPG']",0,43
770,The Hero of Kendrickstone,"['Indie', 'RPG']",0,43
728,99 Spirits - Weeping Demon's Bell,"['Adventure', 'Indie']",0,43
701,Handgun,['Action'],0,43
770,The Hero Project: Redemption Season,"['Adventure', 'Indie', 'RPG']",0,43
761,Psy High,"['Indie', 'RPG']",0,43
724,Siege Wars,"['Casual', 'Indie']",0,43
763,Choice of Alexandria,"['Adventure', 'Indie', 'RPG']",0,43
747,Save the Dodos,"['Casual', 'Indie']",0,43
708,The Dope Game: The Stash,"['Adventure', 'Casual', 'Simulation']",0,43
759,Heroes of Might & Magic V,['Strategy'],0,43
759,Heroes of Might & Magic V: Tribes of the East,['Strategy'],0,43
766,It's Killing Time,"['Adventure', 'Indie', 'RPG']",0,43
765,Pendragon Rising,"['Indie', 'RPG']",0,43
757,Assassin’s Creed® IV Black Flag™,"['Action', 'Adventure']",0,43
762,The ORPHEUS Ruse,"['Indie', 'RPG']",0,43
770,Ratings War,"['Indie', 'RPG']",0,43
730,Dead Star - Kurg Ship Expansion,"['Action', 'Indie']",0,43
721,Trine Enchanted Edition,"['Action', 'Adventure', 'Indie']",0,43
701,THE NINJA (Purple) & THE NINJA (Green),['Action'],0,43
765,Choice of the Petal Throne,"['Indie', 'RPG']",0,43
750,The Divergent Series: Allegiant,['none'],0,43
701,Ponytail Wig & Blonde Ponytail Wig,['Action'],0,43
730,Dead Star - Kurg Ship Expansion,"['Action', 'Indie']",0,43
701,Jet Spanglette (Black) & Jet Spanglette (Red),['Action'],0,43
765,Pendragon Rising,"['Indie', 'RPG']",0,43
700,Megadimension Neptunia VII Party Character [Nitroplus],"['RPG', 'Strategy']",0,43
701,Long Ponytail & Golden Long Ponytail,['Action'],0,43
768,Deathless: The City's Thirst,"['Indie', 'RPG']",0,43
770,Heroes Rise: The Hero Project - Warning System,"['Indie', 'RPG']",0,43
772,Tin Star,"['Indie', 'RPG']",1,43
772,Zombie Exodus,"['Indie', 'RPG']",1,43
772,A Study in Steampunk: Choice by Gaslight,"['Indie', 'RPG']",1,43
772,Community College Hero: Trial by Fire,"['Indie', 'RPG']",1,43
772,The Lost Heir 2: Forging a Kingdom,"['Indie', 'RPG']",1,43
772,The Lost Heir: The Fall of Daria,"['Indie', 'RPG']",1,43
772,Sabres of Infinity,"['Adventure', 'Indie', 'RPG']",1,43
772,Guns of Infinity,"['Adventure', 'Indie', 'RPG']",1,43
772,Best of Us,"['Adventure', 'Indie', 'RPG']",1,43
772,Machinations: Fog of War,"['Adventure', 'Indie', 'RPG']",1,43
751,Nightmares from the Deep: The Cursed Heart,"['Adventure', 'Casual']",0,44
751,Nightmares from the Deep: The Cursed Heart,"['Adventure', 'Casual']",0,44
757,Assassin’s Creed® Rogue,"['Action', 'Adventure']",0,44
746,Hero of the Kingdom II,"['Adventure', 'Casual', 'Indie', 'RPG']",0,44
736,The Deed: Dynasty,"['Adventure', 'Indie', 'RPG']",0,44
770,SLAMMED!,"['Indie', 'RPG']",0,44
761,A Wise Use of Time,"['Indie', 'RPG']",0,44
767,Heroes Rise: The Prodigy,"['Indie', 'RPG']",0,44
760,Toy Soldiers: War Chest,"['Action', 'Casual', 'Strategy']",0,44
700,Megadimension Neptunia VII Processor Pack,"['RPG', 'Strategy']",0,44
729,Dracula: The Resurrection,"['Adventure', 'Casual']",0,44
753,Grim Legends: The Forsaken Bride,['Casual'],0,44
767,The Hero Project: Redemption Season,"['Adventure', 'Indie', 'RPG']",0,44
721,Trine 2: Complete Story,"['Action', 'Adventure', 'Indie']",0,44
701,Authentic Bunny & Fetish Bunny,['Action'],0,44
752,Vampire Legends: The True Story of Kisilova,"['Adventure', 'Casual']",0,44
700,Megadimension Neptunia VII Swimsuit Pack,"['RPG', 'Strategy']",0,44
766,The Daring Mermaid Expedition,"['Indie', 'RPG']",0,44
727,The Witcher: Enhanced Edition Director's Cut,"['Action', 'RPG']",0,44
750,Divergent,['none'],0,44
773,Sabres of Infinity,"['Adventure', 'Indie', 'RPG']",1,44
773,Guns of Infinity,"['Adventure', 'Indie', 'RPG']",1,44
770,Heroes Rise: HeroFall - Ad Space,"['Indie', 'RPG']",0,45
770,Hollywood Visionary,"['Indie', 'RPG']",0,45
767,A Wise Use of Time,"['Indie', 'RPG']",0,45
763,Choice of Robots,"['Indie', 'RPG']",0,45
768,Choice of the Deathless,"['Indie', 'RPG']",0,45
770,Affairs of the Court: Choice of Romance - Play as the Consort,"['Adventure', 'Indie', 'RPG']",0,45
710,Sakura Angels,"['Casual', 'Indie']",0,45
754,Nightmares from the Deep 2: The Siren`s Call,"['Adventure', 'Casual']",0,45
701,Golden Saaya Ponytail,['Action'],0,45
712,Borderlands,"['Action', 'RPG']",0,45
746,War on Folvos,"['Indie', 'Strategy']",0,45
770,Ratings War,"['Indie', 'RPG']",0,45
770,Heroes Rise: HeroFall,"['Indie', 'RPG']",0,45
701,Beast Hands,['Action'],0,45
767,Heroes Rise: The Hero Project,"['Indie', 'RPG']",0,45
770,The Sea Eternal,"['Adventure', 'Indie', 'RPG']",0,45
757,Assassin’s Creed® Rogue,"['Action', 'Adventure']",0,45
730,Dead Star - Quaz'l Ship Expansion,"['Action', 'Indie']",0,45
749,Abyss: The Wraiths of Eden,"['Adventure', 'Casual']",0,45
761,A Wise Use of Time,"['Indie', 'RPG']",0,45
774,The Lost Heir 2: Forging a Kingdom,"['Indie', 'RPG']",1,45
774,The Lost Heir: The Fall of Daria,"['Indie', 'RPG']",1,45
765,Choice of Kung Fu,"['Indie', 'RPG']",0,46
768,SLAMMED!,"['Indie', 'RPG']",0,46
701,Golden Saki Pigtails,['Action'],0,46
770,Thieves' Gambit: The Curse of the Black Cat,"['Indie', 'RPG']",0,46
770,Champion of the Gods,"['Indie', 'RPG']",0,46
727,The Witcher 2: Assassins of Kings Enhanced Edition,['RPG'],0,46
701,Rider Belt,['Action'],0,46
770,Choice of Robots,"['Indie', 'RPG']",0,46
697,Affairs of the Court: Choice of Romance - Death to the Princess,"['Adventure', 'Indie', 'RPG']",0,46
768,The Sea Eternal,"['Adventure', 'Indie', 'RPG']",0,46
701,Black Rose,['Action'],0,46
728,100% Orange Juice - Alte & Kyoko Character Pack,"['Indie', 'Strategy']",0,46
701,GaGaGa Ribbon Golden & GaGaGa Ribbon,['Action'],0,46
701,Golden Kagura Pigtails,['Action'],0,46
725,Perfect Angle VR - Zen edition,"['Casual', 'Indie', 'Simulation', 'Strategy']",0,46
701,Wavy Medium 'Do & Golden Wavy Medium 'Do,['Action'],0,46
770,Thieves' Gambit: The Curse of the Black Cat,"['Indie', 'RPG']",0,46
701,Kitten Mittens & Fuzzy Leggings,['Action'],0,46
757,Assassin’s Creed® Rogue,"['Action', 'Adventure']",0,46
746,Empire of the Gods,"['Casual', 'Indie', 'Strategy']",0,46
775,Choice of the Deathless,"['Indie', 'RPG']",1,46
775,Deathless: The City's Thirst,"['Indie', 'RPG']",1,46
770,SLAMMED!,"['Indie', 'RPG']",0,47
727,The Witcher® 3: Wild Hunt,['RPG'],0,47
729,Dracula 2: The Last Sanctuary,"['Adventure', 'Casual']",0,47
767,Heroes Rise: The Prodigy,"['Indie', 'RPG']",0,47
712,Borderlands: The Pre-Sequel,"['Action', 'RPG']",0,47
770,Psy High,"['Indie', 'RPG']",0,47
754,Mind Snares: Alice's Journey,"['Adventure', 'Casual']",0,47
752,Left in the Dark: No One on Board,"['Adventure', 'Casual']",0,47
772,A Study in Steampunk: Choice by Gaslight,"['Indie', 'RPG']",0,47
728,100% Orange Juice - Alte & Kyoko Character Pack,"['Indie', 'Strategy']",0,47
728,99 Spirits - Art Book + Music Collection,"['Adventure', 'Indie', 'RPG']",0,47
701,Amazonic Green & Amazonic Turquoise,['Action'],0,47
749,9 Clues 2: The Ward,"['Adventure', 'Casual']",0,47
770,Heroes Rise: HeroFall - Perfect Legend Guide,"['Indie', 'RPG']",0,47
750,The Divergent Series: Allegiant,['none'],0,47
712,Tales from the Borderlands,['Adventure'],0,47
771,DreadOut: Keepers of The Dark,"['Adventure', 'Indie']",0,47
704,Zombie Zoeds,"['Action', 'Adventure', 'Casual', 'Indie']",0,47
768,Pendragon Rising,"['Indie', 'RPG']",0,47
721,Trine Enchanted Edition,"['Action', 'Adventure', 'Indie']",0,47
712,Borderlands 2,"['Action', 'RPG']",0,47
700,Megadimension Neptunia VII Swimsuit Pack,"['RPG', 'Strategy']",0,47
734,DEMIAN,['none'],0,47
755,Tom Clancy's Rainbow Six® Siege,['Action'],0,47
696,Techwars Online,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,47
759,Heroes of Might & Magic V: Tribes of the East,['Strategy'],0,47
701,Strawberry Banana Surprise (Y),['Action'],0,47
775,Choice of the Deathless,"['Indie', 'RPG']",0,47
760,Tetris® Ultimate,['Casual'],0,47
710,Sakura Fantasy Chapter 1,"['Casual', 'Indie']",0,47
700,Megadimension Neptunia VII Party Character [Nitroplus],"['RPG', 'Strategy']",0,47
701,Strawberry Banana Surprise (Y),['Action'],0,47
760,Rayman® Origins,"['Action', 'Adventure']",0,47
770,Heroes Rise: HeroFall - Ad Space,"['Indie', 'RPG']",0,47
760,Rayman® Legends,"['Action', 'Adventure']",0,47
747,Mayan Death Robots,"['Action', 'Indie']",0,47
770,VERSUS: The Lost Ones - WorningBird Hints,"['Indie', 'RPG']",0,47
701,Japanese Iris,['Action'],0,47
765,The Hero of Kendrickstone,"['Indie', 'RPG']",0,47
765,Champion of the Gods,"['Indie', 'RPG']",0,47
729,Dracula 3: The Path of the Dragon,"['Adventure', 'Casual']",0,47
729,Dracula 2: The Last Sanctuary,"['Adventure', 'Casual']",0,47
728,99 Spirits - Weeping Demon's Bell,"['Adventure', 'Indie']",0,47
746,Hero of the Kingdom II,"['Adventure', 'Casual', 'Indie', 'RPG']",0,47
701,Rider Scarf,['Action'],0,47
761,Choice of the Deathless,"['Indie', 'RPG']",0,47
760,Rayman® Origins,"['Action', 'Adventure']",0,47
746,Megapolis,"['Casual', 'Indie', 'Simulation', 'Strategy']",0,47
696,Techwars Online,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,47
770,A Wise Use of Time,"['Indie', 'RPG']",0,47
768,Choice of Robots,"['Indie', 'RPG']",0,47
765,Choice of Kung Fu,"['Indie', 'RPG']",0,47
753,Fairy Tale Mysteries 2: The Beanstalk,"['Adventure', 'Casual']",0,47
724,Colours of Magic: Aqua Teeter,"['Casual', 'Indie']",0,47
700,Megadimension Neptunia VII Swimsuit Pack,"['RPG', 'Strategy']",0,47
758,8-Bit Armies - Soundtrack,"['Simulation', 'Strategy']",0,47
736,Space Pilgrim Episode III: Delta Pavonis,"['Adventure', 'Indie']",0,47
773,Sabres of Infinity,"['Adventure', 'Indie', 'RPG']",0,47
701,Fizzy & Dizzy (Berry) & Fizzy & Dizzy (Cider),['Action'],0,47
770,Heroes Rise: The Prodigy,"['Indie', 'RPG']",0,47
759,Heroes of Might & Magic V: Tribes of the East,['Strategy'],0,47
749,9 Clues 2: The Ward,"['Adventure', 'Casual']",0,47
773,Guns of Infinity,"['Adventure', 'Indie', 'RPG']",0,47
736,The Deed,"['Adventure', 'RPG']",0,47
712,Borderlands: The Zombie Island of Dr. Ned,"['Action', 'RPG']",0,47
775,Choice of the Deathless,"['Indie', 'RPG']",0,47
769,The Hero of Kendrickstone,"['Indie', 'RPG']",0,47
728,Sound of the Human Tanks,"['Adventure', 'Indie', 'Strategy']",0,47
700,Megadimension Neptunia VII Nightwear Pack,"['RPG', 'Strategy']",0,47
728,Sora,"['Action', 'Indie']",0,47
760,Toy Soldiers: War Chest,"['Action', 'Casual', 'Strategy']",0,47
701,Golden Saaya Ponytail,['Action'],0,47
712,Tales from the Borderlands,['Adventure'],0,47
724,Colours of Magic: Aqua Teeter,"['Casual', 'Indie']",0,47
728,99 Spirits - Weeping Demon's Bell,"['Adventure', 'Indie']",0,47
696,Techwars online - Original Soundtrack,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']",0,47
757,Assassin’s Creed® Rogue,"['Action', 'Adventure']",0,47
