bundle_id,item_name,genre
825,Shape Shifter,"['Casual', 'Indie']"
827,One Way Heroics,"['Indie', 'RPG']"
827,One Way Heroics Plus,"['Indie', 'RPG']"
832,Tokyo School Life,['Adventure']
832,Campus Notes - forget me not.,"['Adventure', 'Indie']"
832,Malus Code,['Adventure']
832,Kyoto Colorful Days,['Adventure']
833,Data Hacker: Initiation,"['Adventure', 'Indie', 'RPG', 'Simulation']"
833,Data Hacker: Corruption,"['Adventure', 'Indie', 'RPG', 'Simulation']"
833,Data Hacker: Reboot,"['Adventure', 'Indie', 'RPG']"
833,Elements: Soul of Fire,"['Indie', 'RPG']"
833,Atonement: Scourge of Time,"['Adventure', 'Indie', 'RPG']"
833,City of Chains,"['Adventure', 'Indie', 'RPG', 'Strategy']"
833,Invasion: Brain Craving,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
833,Elements II: Hearts of Light,"['Indie', 'RPG', 'Early Access']"
833,Outrage,"['Adventure', 'Indie', 'RPG']"
833,Insincere,"['Action', 'Indie']"
833,Purgatory,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
836,Megadimension Neptunia VII,"['RPG', 'Strategy']"
836,Megadimension Neptunia VII Digital Deluxe Set,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Weapon Pack,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Trial Weapon Pack,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Ultimate Weapon Pack,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Nightwear Pack,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Swimsuit Pack,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Equipment Pack,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Processor Pack,"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Party Character [Umio],"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Party Character [Nepgya],"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Party Character [Million Arthur],"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Party Character [God Eater],"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Party Character [Nitroplus],"['RPG', 'Strategy']"
837,Megadimension Neptunia VII Digital Deluxe Set,"['RPG', 'Strategy']"
839,Inuyasha the Movie: Affections Touching Across Time,['none']
839,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,['none']
839,Inuyasha the Movie 3: Swords of an Honorable Ruler,['none']
839,Inuyasha the Movie 4: Fire on the Mystic Island,['none']
843,QR Champions: Jump Start Tournament,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']"
843,Quantum Rush Champions Original Soundtracks,"['Action', 'Racing', 'Sports']"
843,Quantum Rush Champions,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
844,QR Champions: Jump Start Tournament,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']"
844,Quantum Rush Champions Original Soundtracks,"['Action', 'Racing', 'Sports']"
844,Quantum Rush Champions,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
844,Fermi's Path,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']"
844,A.I. Invasion,"['Action', 'Indie', 'Simulation', 'Strategy']"
844,A.I. Invasion - Road of Rodan,"['Action', 'Indie', 'Simulation', 'Strategy']"
844,A.I. Space Corps,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
845,QR Champions: Jump Start Tournament,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']"
845,Quantum Rush Champions Original Soundtracks,"['Action', 'Racing', 'Sports']"
845,Quantum Rush Champions,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
845,Fermi's Path,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']"
845,A.I. Invasion,"['Action', 'Indie', 'Simulation', 'Strategy']"
845,A.I. Invasion - Road of Rodan,"['Action', 'Indie', 'Simulation', 'Strategy']"
845,A.I. Space Corps,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
846,A.I. Invasion,"['Action', 'Indie', 'Simulation', 'Strategy']"
846,A.I. Invasion - Road of Rodan,"['Action', 'Indie', 'Simulation', 'Strategy']"
850,Fasaria World Online,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']"
850,Fasaria World Online - ELITE Sponsorship,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']"
850,Fasaria World: Ancients of Moons MMORPG,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
851,Aselia the Eternal -The Spirit of Eternity Sword-,"['Casual', 'RPG']"
851,Aselia the Eternal Soundtrack,"['Casual', 'RPG']"
852,The Falling Sun,"['Indie', 'Early Access']"
852,Urja,"['Casual', 'Indie', 'Strategy']"
852,Cubicle Quest,"['Indie', 'RPG', 'Simulation']"
852,Space Pilgrim Episode I: Alpha Centauri,"['Adventure', 'Indie']"
852,Rencounter,"['Indie', 'RPG', 'Strategy', 'Early Access']"
852,GooCubelets: OCD,"['Casual', 'Indie']"
852,The Deed: Dynasty,"['Adventure', 'Indie', 'RPG']"
852,Caveman World: Mountains of Unga Boonga,"['Adventure', 'Casual', 'Indie']"
852,Mini Thief,"['Casual', 'Indie', 'Strategy', 'Early Access']"
853,Bulb Boy,"['Adventure', 'Indie']"
853,Bulb Boy - Soundtrack Remastered,"['Adventure', 'Indie']"
854,Nikopol: Secrets of the Immortals,['Adventure']
854,Avencast: Rise of the Mage,"['Action', 'RPG']"
854,Rhiannon: Curse of the Four Branches,"['Adventure', 'Indie']"
854,Hektor,"['Action', 'Adventure', 'Indie']"
854,The Silent Age,"['Adventure', 'Casual', 'Indie']"
855,Schein,"['Action', 'Adventure', 'Indie']"
855,Hektor,"['Action', 'Adventure', 'Indie']"
855,The Silent Age,"['Adventure', 'Casual', 'Indie']"
855,Hektor - Official Soundtrack,"['Action', 'Adventure', 'Indie']"
855,Gunnheim,"['Action', 'Indie']"
859,7 Mages,['RPG']
859,7 Mages Soundtrack,['RPG']
861,Regency Solitaire,['Casual']
861,Spooky Bonus,['Casual']
865,The Assembly,"['Adventure', 'Indie']"
865,The Assembly VR Unlock,"['Adventure', 'Indie']"
868,RWBY: Grimm Eclipse,"['Action', 'Adventure', 'Indie']"
868,RWBY: Volume 1,['none']
868,RWBY: Volume 2,['none']
868,RWBY: Volume 3,['none']
869,Into the Dark: Ultimate Trash Edition,"['Action', 'Adventure', 'Indie']"
869,Father´s Island,['Adventure']
871,Tetradecagon,"['Action', 'Casual', 'Indie']"
871,Tetradecagon - Soundtrack,['none']
872,System Crash,['Strategy']
872,System Crash - Deluxe Content,['Strategy']
876,The Spatials: Galactology,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
876,The Spatials: Galactology - Soundtrack,"['Indie', 'Simulation']"
876,The Spatials,"['Indie', 'RPG', 'Simulation']"
877,Space Pilgrim Episode I: Alpha Centauri,"['Adventure', 'Indie']"
877,Space Pilgrim Episode II: Epsilon Indi,"['Adventure', 'Indie']"
877,Space Pilgrim Episode III: Delta Pavonis,"['Adventure', 'Indie']"
877,Space Pilgrim Episode IV: Sol,"['Adventure', 'Indie']"
879,Furi,['Action']
879,Furi Original Soundtrack,"['Action', 'Indie']"
884,Anarcute,"['Action', 'Indie']"
884,Anarcute - Official Soundtrack,"['Action', 'Indie']"
893,City of Fools,"['Adventure', 'Casual', 'Indie']"
893,Green Moon,"['Adventure', 'Casual', 'Indie']"
896,RWBY: Volume 1,['none']
896,RWBY: Volume 2,['none']
896,RWBY: Volume 3,['none']
897,Leviathan: The Last Day of the Decade,"['Adventure', 'Indie']"
897,Leviathan: the Cargo — Ongoing series,"['Action', 'Adventure', 'Indie', 'Early Access']"
897,Leviathan: The Last Day of the Decade - Soundtrack,"['Adventure', 'Indie']"
897,Leviathan: the Cargo Soundtrack,"['Action', 'Adventure', 'Indie']"
903,Valley,"['Action', 'Adventure', 'Indie']"
903,Valley - Soundtrack,"['Action', 'Adventure', 'Indie']"
913,Mind Spheres,"['Casual', 'Indie', 'Sports']"
913,Mind Spheres (Soundtrack),"['Casual', 'Indie', 'Sports']"
914,Small World 2 - Cursed!,"['Casual', 'Indie', 'Strategy']"
914,Small World 2 - Grand Dames,"['Casual', 'Indie', 'Strategy']"
914,Small World 2 - Be not Afraid...,"['Casual', 'Indie', 'Strategy']"
914,Small World 2,"['Casual', 'Indie', 'Strategy']"
916,SONAR Steam Edition,['Audio Production']
916,SONAR Platinum - Lifetime Pass,['Audio Production']
917,SONAR Platinum,['Audio Production']
917,SONAR Platinum - Lifetime Pass,['Audio Production']
920,Shadow Ninja: Apocalypse,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
920,Shadow Ninja: Endless Runner,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
923,The Black Watchmen,"['Indie', 'Massively Multiplayer', 'RPG']"
923,The Black Watchmen - Original Soundtrack,"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
923,The Black Watchmen - Season 2: Enduring Conflict,"['Indie', 'Massively Multiplayer', 'RPG']"
923,The Black Watchmen - Mother Russia,"['Indie', 'Massively Multiplayer', 'RPG']"
925,Leviathan: the Cargo — Ongoing series,"['Action', 'Adventure', 'Indie', 'Early Access']"
925,Leviathan: the Cargo Soundtrack,"['Action', 'Adventure', 'Indie']"
926,Leviathan: The Last Day of the Decade,"['Adventure', 'Indie']"
926,Leviathan: The Last Day of the Decade - Soundtrack,"['Adventure', 'Indie']"
929,The Black Watchmen,"['Indie', 'Massively Multiplayer', 'RPG']"
929,The Black Watchmen - Original Soundtrack,"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
929,The Black Watchmen - Season 2: Enduring Conflict,"['Indie', 'Massively Multiplayer', 'RPG']"
929,The Black Watchmen - Mother Russia,"['Indie', 'Massively Multiplayer', 'RPG']"
929,Ahnayro: The Dream World,"['Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
934,The Black Watchmen,"['Indie', 'Massively Multiplayer', 'RPG']"
934,Ahnayro: The Dream World,"['Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
936,The Promised Land,"['Adventure', 'Casual', 'Strategy']"
936,Ballad of Solar,"['Adventure', 'Casual', 'Strategy']"
936,The Happy Hereafter,"['Casual', 'Strategy']"
936,Rescue Team,"['Casual', 'Simulation', 'Strategy']"
936,MOAI: Build Your Dream,"['Casual', 'Simulation', 'Strategy']"
941,Rising Islands,"['Adventure', 'Indie']"
941,Rising Islands - Soundtrack,"['Adventure', 'Indie']"
941,Rising Islands - Art Book,"['Adventure', 'Indie']"
944,Albert and Otto,['Indie']
944,Bulb Boy,"['Adventure', 'Indie']"
944,Toby: The Secret Mine,"['Adventure', 'Indie']"
946,Quadrilateral Cowboy,"['Action', 'Adventure', 'Indie']"
946,Quadrilateral Cowboy Art Book,['none']
948,Midsummer Night,"['Adventure', 'Casual']"
948,Electric Highways - OST,"['Adventure', 'Free to Play', 'Indie']"
948,AuroraRL,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
948,Cubium Dreams,"['Action', 'Adventure', 'Indie']"
948,Iron Impact,"['Action', 'Casual', 'Simulation', 'Strategy']"
948,Tank Blast,"['Action', 'Casual', 'Indie', 'Early Access']"
948,AuroraRL - OST,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
948,Midsummer Night - OST,"['Adventure', 'Casual']"
949,Red Lake,"['Action', 'Adventure', 'Indie']"
949,Sixtieth Kilometer,"['Adventure', 'Casual', 'Indie']"
949,Rise of the Ancients,"['Indie', 'Strategy']"
951,Command & Conquer: Red Alert 3,['Strategy']
951,Command & Conquer: Red Alert 3 - Uprising,['Strategy']
951,Command & Conquer 3: Tiberium Wars,['Strategy']
951,Command & Conquer 3: Kane's Wrath,['Strategy']
951,Command & Conquer 4: Tiberian Twilight,['Strategy']
953,AuroraRL,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
953,AuroraRL - OST,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
954,Russian Horror Story,"['Adventure', 'Casual']"
954,Stigmat,"['Adventure', 'Indie']"
954,The Pit And The Pendulum,"['Adventure', 'Casual', 'Indie']"
955,Invasion,"['Action', 'Indie']"
955,Stigmat,"['Adventure', 'Indie']"
955,Abandoned Knight,"['Action', 'Adventure', 'Casual']"
955,Under Zero,"['Action', 'Adventure', 'Indie', 'Early Access']"
955,Experience,"['Action', 'Casual', 'Indie']"
955,PixBit,"['Action', 'Indie']"
955,Physic Monster,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
955,Alien Run,"['Action', 'Adventure', 'Casual']"
955,Inverted,"['Action', 'Adventure', 'Casual', 'Indie']"
956,Spakoyno: Back to the USSR 2.0,"['Adventure', 'Casual']"
956,Invasion,"['Action', 'Indie']"
956,Stigmat,"['Adventure', 'Indie']"
956,Abandoned Knight,"['Action', 'Adventure', 'Casual']"
956,Under Zero,"['Action', 'Adventure', 'Indie', 'Early Access']"
956,Spakoyno: Back To USSR 2.0 - OST,"['Adventure', 'Casual']"
956,Experience,"['Action', 'Casual', 'Indie']"
956,The Pit And The Pendulum,"['Adventure', 'Casual', 'Indie']"
956,PixBit,"['Action', 'Indie']"
956,Alien Run,"['Action', 'Adventure', 'Casual']"
956,Darconika: The Cube of Soul,"['Adventure', 'Casual', 'Indie']"
957,Psychonauts,['Action']
957,Costume Quest,"['Adventure', 'Casual', 'RPG']"
957,Stacking,"['Adventure', 'Indie']"
957,Psychonauts Original Score,['Action']
957,Psychonauts Original Soundtrack,['Action']
957,Iron Brigade,"['Action', 'Strategy']"
957,Brutal Legend Soundtrack,"['Action', 'Adventure', 'Strategy']"
957,Brutal Legend,"['Action', 'Adventure', 'Strategy']"
957,Broken Age,"['Adventure', 'Casual', 'Indie']"
957,Grim Fandango Remastered,['Adventure']
957,MASSIVE CHALICE,"['Indie', 'Strategy']"
957,MASSIVE CHALICE Soundtrack,['Strategy']
957,Hack 'n' Slash,"['Adventure', 'Casual', 'Indie']"
957,Spacebase DF-9,"['Indie', 'Simulation', 'Strategy']"
957,Broken Age - Soundtrack,"['Adventure', 'Casual', 'Indie']"
957,Grim Fandango Remastered - Soundtrack,['Adventure']
957,Day of the Tentacle Remastered,['Adventure']
961,Timberman,"['Action', 'Casual', 'Indie']"
961,Surfingers,"['Action', 'Casual', 'Indie']"
961,Risky Rescue,"['Action', 'Casual', 'Indie']"
961,Fly O'Clock,"['Action', 'Casual', 'Indie']"
962,I am Setsuna,['RPG']
962,I am Setsuna Official Soundtrack Collection: Winter's End,['RPG']
963,Twin Sector,"['Action', 'Adventure']"
963,Booster Trooper,"['Action', 'Indie']"
963,Dead Horde,"['Action', 'Indie']"
963,Primal Fears,"['Action', 'Indie']"
972,Crush Your Enemies,"['Action', 'Indie', 'Strategy']"
972,Crush Your Enemies - Plundered Loot DLC,"['Action', 'Indie', 'Strategy']"
974,"The Secret Monster Society - Chapter 1:  Monsters, Fires and Forbidden Forests","['Adventure', 'Casual', 'Indie']"
974,The Secret Monster Society Soundtrack,"['Adventure', 'Casual', 'Indie']"
977,Puzzle Box,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
977,Puzzle Box - Level Pack DLC #1,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
982,InsanZ - Retro Survival Horror,"['Action', 'Indie']"
982,Night light,"['Action', 'Adventure', 'Casual', 'Indie']"
983,Bastion,"['Action', 'Indie', 'RPG']"
983,Bastion: Original Soundtrack,"['Action', 'Indie']"
983,Transistor,"['Action', 'Indie', 'RPG']"
983,Transistor: Original Soundtrack,"['Action', 'Indie', 'RPG']"
984,Epic Manager - Create Your Own Adventuring Agency!,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
984,Epic Manager - Epic Original Soundtrack,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
990,Evil Maze,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
990,Evil Maze Game Gallery DLC,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
995,8DAYS,"['Action', 'Indie']"
995,8DAYS OST,"['Action', 'Indie']"
1002,The Turing Test,['Adventure']
1002,The Turing Test - Upgrade Pack,['Adventure']
1003,PCMark 8,['Utilities']
1003,3DMark,['Utilities']
1005,Moon Colonization Project,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
1005,Moon Colonization Project | Soundtrack,['Indie']
1007,Gabe Newell Simulator 2.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
1007,Search & Kill ☠,"['Action', 'Indie', 'Early Access']"
1008,Gabe Newell Simulator 2.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
1008,Portal Mode,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
1008,Search & Kill ☠,"['Action', 'Indie', 'Early Access']"
1009,Need for Speed Undercover,"['Action', 'Racing']"
1009,Burnout Paradise: The Ultimate Box,['Racing']
1009,Need for Speed: Shift,['Racing']
1009,Need For Speed: Hot Pursuit,['Racing']
1009,Shift 2 Unleashed,['Racing']
1011,Dinosaur Hunt,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Survival Zombies The Inverted Evolution,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
1011,Dinosaur Hunt - Brontosaurus Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - WW2 War Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,"Dinosaur Hunt - Vampires, Gargoyles, Mutants Hunter Expansion Pack","['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - Guns Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - Wild West Guns Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - Stegosaurus Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - Dragon Hunter Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - Carnotaurus Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - Giant Spiders Hunter Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1011,Dinosaur Hunt - Medieval Knights Hunter Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']"
1013,Press X to Not Die,"['Action', 'Indie', 'Early Access']"
1013,Press X to Not Die - Special Edition Content,"['Action', 'Indie']"
1017,TankZone Battle,"['Action', 'Indie']"
1017,Underground Keeper,"['Casual', 'Indie']"
1021,Escape Machines,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
1021,Star Chronicles: Delta Quadrant,"['Indie', 'Strategy']"
1021,Stellar 2D,"['Action', 'Casual', 'Indie']"
1021,Ampersand,"['Indie', 'Racing']"
1021,Super Space Pug,"['Action', 'Casual', 'Indie']"
1021,Star Drifter,"['Action', 'Casual', 'Indie']"
1021,Deep Space Dash,"['Action', 'Indie']"
1024,Ace Of Words,"['Casual', 'Indie']"
1024,Slide Ride Arcade,"['Casual', 'Indie', 'Early Access']"
1028,Dino Run DX,"['Action', 'Indie', 'Racing']"
1028,Potatoman Seeks the Troof,['Indie']
1028,Potatoman Seeks The Troof OST,['Indie']
1028,Glorkian Warrior: The Trials Of Glork,['Indie']
1028,Glorkian Warrior OST,['Indie']
1028,Last Horizon,"['Action', 'Indie']"
1028,Last Horizon OST,"['Action', 'Indie']"
1028,Gamma Bros 1.5,"['Action', 'Indie', 'Early Access']"
1028,Dino Run DX OST,"['Action', 'Indie', 'Racing']"
1029,The Last Photon,"['Casual', 'Indie']"
1029,The First Spark,"['Casual', 'Indie']"
1033,Extravaganza Rising,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1033,Monsterville Handbook,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1034,"It came from space, and ate our brains","['Action', 'Adventure', 'Casual', 'Indie']"
1034,Reign of Bullets,"['Action', 'Indie']"
1034,Cross of the Dutchman,"['Action', 'Adventure', 'Indie']"
1040,Bibou,"['Action', 'Adventure', 'Casual', 'Indie']"
1040,Kabitis,"['Action', 'Adventure', 'Casual', 'Indie']"
1040,Go Mission: Space Travel,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1041,DreamBreak,"['Action', 'Adventure', 'Indie']"
1041,DreamBreak - Soviet Bloc Edition Content,"['Action', 'Adventure', 'Indie']"
1046,Ashes of the Singularity - Soundtrack DLC,"['Indie', 'Simulation', 'Strategy']"
1046,Ashes of the Singularity - Overlord Scenario Pack DLC,"['Indie', 'Simulation', 'Strategy']"
1046,Ashes of the Singularity,"['Indie', 'Simulation', 'Strategy']"
1046,Ashes of the Singularity - Gauntlet DLC,"['Indie', 'Simulation', 'Strategy']"
1046,Ashes of the Singularity - Turtle Wars DLC,"['Indie', 'Simulation', 'Strategy']"
1046,Ashes of the Singularity - Epic Map Pack DLC,"['Indie', 'Simulation', 'Strategy']"
1046,Ashes of the Singularity - Oblivion DLC,"['Indie', 'Simulation', 'Strategy']"
1047,Sins of a Solar Empire®: Trinity,['Strategy']
1047,Sins of a Solar Empire®: Rebellion,"['Indie', 'Strategy']"
1047,Sins of a Solar Empire®: Rebellion - Original Soundtrack,['Strategy']
1047,Sins of a Solar Empire®: Rebellion - Forbidden Worlds™ DLC,['Strategy']
1047,Sins of a Solar Empire®: Rebellion - Stellar Phenomena®,['Strategy']
1047,Sins of a Solar Empire: Rebellion® - Outlaw Sectors™ DLC,"['Indie', 'Strategy']"
1052,Dyna Bomb,"['Action', 'Adventure', 'Casual', 'Indie']"
1052,Ghost Sweeper,"['Action', 'Adventure', 'Casual', 'Indie']"
1053,1917 - The Alien Invasion,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1053,Rescue Lucy,"['Adventure', 'Casual', 'Indie']"
1053,Impossible Quest,"['Adventure', 'Casual', 'Indie']"
1053,Totally Unbalanced,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']"
1053,Crystal Cosmos,"['Action', 'Adventure', 'Casual', 'Indie']"
1053,Ghost Sweeper,"['Action', 'Adventure', 'Casual', 'Indie']"
1054,Infinity Wings - Scout & Grunt,"['Action', 'Casual', 'Indie']"
1054,1917 - The Alien Invasion,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1054,Go Mission: Space Travel,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1054,Crystal Cosmos,"['Action', 'Adventure', 'Casual', 'Indie']"
1055,Puzzle Box,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1055,Dyna Bomb,"['Action', 'Adventure', 'Casual', 'Indie']"
1055,1917 - The Alien Invasion,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1055,Impossible Quest,"['Adventure', 'Casual', 'Indie']"
1056,Genius Greedy Mouse,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1056,Go Mission: Space Travel,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1056,Crystal Cosmos,"['Action', 'Adventure', 'Casual', 'Indie']"
1056,Ghost Sweeper,"['Action', 'Adventure', 'Casual', 'Indie']"
1068,The Girl and the Robot,"['Action', 'Adventure', 'Indie', 'RPG']"
1068,The Girl and the Robot - Music and Digital Art Book,"['Action', 'Adventure', 'Indie', 'RPG']"
1071,Tom Clancy's The Division™ -  Marine Forces Outfits Pack,"['Action', 'Adventure', 'RPG']"
1071,Tom Clancy's  The Division™ -  Military Specialists Outfits Pack,"['Action', 'Adventure', 'RPG']"
1071,Tom Clancy's The Division™ - Sports Fan Outfit Pack,"['Action', 'Adventure', 'RPG']"
1071,Tom Clancy's The Division™ - Upper East Side Outfit Pack,"['Action', 'Adventure', 'RPG']"
1084,Near Death,"['Action', 'Adventure', 'Indie']"
1084,Near Death - Original Score,"['Action', 'Adventure', 'Indie']"
1085,Black Closet,"['Indie', 'RPG', 'Simulation', 'Strategy']"
1085,A Little Lily Princess,"['Indie', 'Simulation']"
1100,Insurgency,"['Action', 'Indie', 'Strategy']"
1100,Day of Infamy,"['Action', 'Indie', 'Strategy', 'Early Access']"
1102,Kindred Spirits on the Roof Drama CD Vol.1,['none']
1102,Kindred Spirits on the Roof Drama CD Vol.2,['none']
1102,Kindred Spirits on the Roof Drama CD Vol.3,['none']
1102,Kindred Spirits on the Roof Drama CD Vol.4,['none']
1103,Kindred Spirits on the Roof,['Adventure']
1103,Kindred Spirits on the Roof Drama CD Vol.1,['none']
1103,Kindred Spirits on the Roof Drama CD Vol.2,['none']
1103,Kindred Spirits on the Roof Drama CD Vol.3,['none']
1103,Kindred Spirits on the Roof Drama CD Vol.4,['none']
1104,Dungeon Escape,"['Action', 'Adventure', 'Indie']"
1104,Dungeon Escape - Soundtrack,"['Action', 'Adventure', 'Indie']"
1105,Royal Defense,"['Casual', 'Indie', 'Strategy']"
1105,Royal Defense - Invisible Threat,"['Casual', 'Indie', 'Strategy']"
1107,Hidden Object Bundle 5 in 1,"['Adventure', 'Casual']"
1107,Hidden Object Bundle 4 in 1,['Casual']
1107,Mountain Crime: Requital,"['Adventure', 'Casual']"
1107,Hidden Object 6-in-1 bundle,['Casual']
1107,House of Snark 6-in-1 Bundle,"['Adventure', 'Casual']"
1110,Impossible Quest,"['Adventure', 'Casual', 'Indie']"
1110,Neon Warp,"['Action', 'Casual', 'Indie']"
1114,Okhlos,"['Action', 'Indie', 'Strategy']"
1114,Okhlos - Soundtrack,"['Action', 'Indie', 'Strategy']"
1114,Okhlos - Encyclopedia,"['Action', 'Indie', 'Strategy']"
1114,Okhlos - Prototypes,"['Action', 'Indie', 'Strategy']"
1115,Sekwere,"['Action', 'Casual', 'Indie']"
1115,Sekwere Soundtrack,"['Action', 'Casual', 'Indie']"
1116,Kabitis,"['Action', 'Adventure', 'Casual', 'Indie']"
1116,Genius Greedy Mouse,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1116,Totally Unbalanced,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']"
1116,Ghost Sweeper,"['Action', 'Adventure', 'Casual', 'Indie']"
1121,Pristine world,"['Action', 'Casual', 'Indie', 'Strategy']"
1121,Pristine world - Original Soundtrack,"['Casual', 'Indie', 'Strategy']"
1128,Airport Madness: World Edition,['Adventure']
1128,Airport Madness 4,['Adventure']
1128,Airport Madness: Time Machine,['Adventure']
1128,Airport Madness 3D,['Adventure']
1130,Princess.Loot.Pixel.Again,"['Action', 'Adventure', 'Indie', 'RPG']"
1130,Princess.Loot.Pixel.Again Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG']"
1131,"Bye-Bye, Wacky Planet","['Action', 'Adventure', 'Indie', 'Early Access']"
1131,"Bye-Bye, Wacky Planet - Soundtrack","['Action', 'Adventure', 'Casual', 'Indie']"
1132,Princess.Loot.Pixel.Again,"['Action', 'Adventure', 'Indie', 'RPG']"
1132,Princess.Loot.Pixel.Again Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG']"
1132,"Bye-Bye, Wacky Planet","['Action', 'Adventure', 'Indie', 'Early Access']"
1132,"Bye-Bye, Wacky Planet - Soundtrack","['Action', 'Adventure', 'Casual', 'Indie']"
1137,New Retro Arcade: Neon,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']"
1137,New Retro Arcade: Neon - Official Soundtrack,"['Action', 'Adventure', 'Casual', 'Racing', 'Simulation', 'Sports']"
