bundle_id,item_id,item_name,genre
1190,339340,Resident Evil 0 / biohazard 0 HD REMASTER,"Action, Adventure"
1190,450000,Upgrade Pack/エージェントゴーストパック,Action
1190,450001,Fashion Victim Pack/ユニークカラーセット,Action
1190,390340,Umbrella Corps™/Biohazard Umbrella Corps™,Action
1196,453810,Blasting Agent: Ultimate Edition,"Action, Adventure, Indie"
1196,509200,Blasting Agent: Ultimate Edition OST,"Action, Adventure, Indie"
1232,221040,Resident Evil 6 / Biohazard 6,"Action, Adventure"
1232,254700,resident evil 4 / biohazard 4,"Action, Adventure"
1232,21690,Resident Evil™ 5/ Biohazard 5®,"Action, Adventure"
1144,45740,Dead Rising® 2,"Action, Adventure"
1144,45773,Dead Rising 2: Off the Record BBQ Chef Skills Pack,Action
1144,45774,Dead Rising 2: Off the Record COSPLAY Skills Pack,Action
1144,45775,Dead Rising 2: Off the Record Cyborg Skills Pack,Action
1144,45776,Dead Rising 2: Off the Record Firefighter Skills Pack,Action
1144,265550,Dead Rising 3 Apocalypse Edition,Action
1144,45770,Dead Rising 2: Off the Record,"Action, Adventure"
1144,353050,Dead Rising 2 - Ninja Skills Pack,"Action, Adventure"
1144,353051,Dead Rising 2 - Psychopath Skills Pack,"Action, Adventure"
1144,353052,Dead Rising 2 - Soldier of Fortune Pack,"Action, Adventure"
1144,353053,Dead Rising 2 - Sports Fan Skills Pack,"Action, Adventure"
1144,427190,DEAD RISING®,"Action, Adventure"
809,359490,Unlock All Modes,Action
809,359491,S.Nero/Dante/Vergil,Action
809,359495,"Proud Souls (200,000)",Action
809,359496,Lady & Trish Costumes,Action
809,359497,"Red Orbs (300,000)",Action
809,329050,Devil May Cry® 4 Special Edition,Action
1290,462030,BitRay,"Casual, Indie"
1290,512450,BitRay2,"Casual, Indie"
1291,258200,Talisman: Prologue,"Indie, RPG, Strategy"
1291,247000,Talisman: Digital Edition,"Indie, RPG, Strategy"
1291,358460,Talisman: The Horus Heresy,Strategy
1068,270070,The Girl and the Robot,"Action, Adventure, Indie, RPG"
1068,506720,The Girl and the Robot - Music and Digital Art Book,"Action, Adventure, Indie, RPG"
548,358460,Talisman: The Horus Heresy,Strategy
548,442820,Talisman: The Horus Heresy Soundtrack,Strategy
1289,438480,Rock 'N' Roll Defense,"Action, Adventure, Casual, Strategy"
1289,451160,Rock 'N' Roll Defense - Soundtrack,"Action, Adventure, Strategy"
1288,424000,Project Pulsation,"Action, Adventure"
1288,432600,Project Pulsation - Soundtracks,"Action, Adventure"
1288,466890,Z.I.O.N.,"Action, Adventure"
1288,487610,Z.I.O.N. - Soundtracks,"Action, Adventure"
1288,502090,Invisible Mind,"Adventure, Indie"
1105,291170,Royal Defense,"Casual, Indie, Strategy"
1105,320830,Royal Defense - Invisible Threat,"Casual, Indie, Strategy"
917,443205,SONAR Platinum,Audio Production
917,500400,SONAR Platinum - Lifetime Pass,Audio Production
1274,511400,Tiger & Bunny The Movie: The Beginning,
1274,511410,Tiger & Bunny The Movie 2: The Rising,
1267,381870,Koala Kids,Indie
1267,431840,3DRPG,"Adventure, Indie, RPG"
1267,513980,Oh No! Bugs!,"Casual, Indie"
1047,201290,Sins of a Solar Empire®: Trinity,Strategy
1047,204880,Sins of a Solar Empire®: Rebellion,"Indie, Strategy"
1047,228600,Sins of a Solar Empire®: Rebellion - Original Soundtrack,Strategy
1047,228601,Sins of a Solar Empire®: Rebellion - Forbidden Worlds™ DLC,Strategy
1047,255910,Sins of a Solar Empire®: Rebellion - Stellar Phenomena®,Strategy
1047,487280,Sins of a Solar Empire: Rebellion® - Outlaw Sectors™ DLC,"Indie, Strategy"
1252,375010,Energy Balance,"Casual, Indie"
1252,403550,Energy Balance Soundtrack,"Casual, Indie"
1252,415960,Energy Cycle,"Casual, Indie"
1252,423240,Energy Cycle Soundtrack,"Casual, Indie"
1252,426120,Energy Cycle Collector's Edition Content,"Casual, Indie"
1219,389270,Through Abandoned,"Adventure, Indie"
1219,513340,Through Abandoned 2. The Forest,"Adventure, Indie"
1204,403850,Sky To Fly: Faster Than Wind,"Action, Adventure, Indie, Racing, Simulation, Sports"
1204,409560,Run Rabbit Run,"Action, Adventure, Indie, Simulation"
1204,450070,Run Rabbit Run - Soundtrack,"Action, Adventure, Indie, Simulation"
1204,457810,Sky to Fly: Soulless Leviathan,"Action, Adventure, Indie, Racing, Simulation, Sports"
1207,403850,Sky To Fly: Faster Than Wind,"Action, Adventure, Indie, Racing, Simulation, Sports"
1207,409560,Run Rabbit Run,"Action, Adventure, Indie, Simulation"
1207,457810,Sky to Fly: Soulless Leviathan,"Action, Adventure, Indie, Racing, Simulation, Sports"
936,296240,The Promised Land,"Adventure, Casual, Strategy"
936,302490,Ballad of Solar,"Adventure, Casual, Strategy"
936,306200,The Happy Hereafter,"Casual, Strategy"
936,338960,Rescue Team,"Casual, Simulation, Strategy"
936,338980,MOAI: Build Your Dream,"Casual, Simulation, Strategy"
763,339350,Choice of Robots,"Indie, RPG"
763,466430,Choice of Alexandria,"Adventure, Indie, RPG"
801,204180,Waveform,"Action, Adventure, Casual, Indie, Simulation, Strategy"
801,351490,Intergalactic Bubbles,"Action, Casual, Indie, Strategy"
801,391420,Gun Rocket,"Action, Adventure, Indie, Strategy"
461,220740,Chaos on Deponia,"Adventure, Indie"
461,105000,A New Beginning - Final Cut,"Adventure, Indie"
461,203830,The Dark Eye: Chains of Satinav,"Adventure, Indie"
461,327220,Anna's Quest,"Adventure, Indie"
461,339190,Dead Synchronicity: Tomorrow Comes Today,"Adventure, Indie"
1258,325120,Notch - The Innocent LunA: Eclipsed SinnerS,"Adventure, Casual, Indie"
1258,355440,Notch Original Soundtrack - Alpha Episode,"Casual, Indie"
1258,355450,Notch Original Soundtrack - Omega Episode,"Casual, Indie"
1258,414610,Notch - Deluxe Content DLC,"Adventure, Casual, Indie"
1029,461570,The Last Photon,"Casual, Indie"
1029,488200,The First Spark,"Casual, Indie"
813,204180,Waveform,"Action, Adventure, Casual, Indie, Simulation, Strategy"
813,263980,Out There Somewhere,"Action, Adventure, Indie, Simulation, Strategy"
813,274560,Revolution Ace,"Action, Adventure, Indie, RPG, Simulation, Strategy"
813,291010,The Hat Man: Shadow Ward,"Action, Adventure, Casual, Indie, RPG, Simulation"
813,295690,PARTICLE MACE,"Action, Adventure, Casual, Indie, Strategy"
813,306040,The Howler,"Action, Adventure, Casual, Indie, Simulation, Sports, Strategy"
813,314020,Morphopolis,"Action, Adventure, Casual, Indie, Simulation, Strategy"
813,314450,Star Saviors,"Action, Adventure, Indie, RPG, Strategy"
813,317250,Airscape - The Fall of Gravity,"Action, Adventure, Indie"
813,340070,Battle Ranch: Pigs vs Plants,"Action, Adventure, Casual, Indie, Strategy"
813,351150,DRAGON: A Game About a Dragon,"Adventure, Casual, Indie, RPG"
813,351490,Intergalactic Bubbles,"Action, Casual, Indie, Strategy"
813,371670,Rolling Sun,"Action, Adventure, Indie, Simulation, Strategy"
813,380020,Three Heroes,"Action, Indie, RPG"
813,391260,Labyronia RPG,"Action, Adventure, Casual, Indie, RPG, Strategy"
813,391420,Gun Rocket,"Action, Adventure, Indie, Strategy"
813,394540,Spaceport Hope,"Action, Adventure, Indie"
813,396360,LocoSoccer,"Casual, Indie, Simulation, Sports"
813,397500,Labyronia RPG 2,"Action, Adventure, Indie, RPG, Strategy"
813,407230,Legend of Mysteria RPG,"Action, Adventure, Casual, Indie, RPG, Strategy"
813,429700,Squirbs,"Action, Adventure, Indie, Strategy"
813,434420,The Chosen RPG,"Adventure, Indie, RPG"
813,461640,Sins Of The Demon RPG,"Adventure, Indie, RPG"
813,463350,Storm Of Spears RPG,"Adventure, RPG, Strategy"
693,362410,Adam's Venture Chronicles,"Adventure, Indie"
693,400360,Adam's Venture: Origins,"Adventure, Indie"
693,455250,Adam's Venture: Origins Special Edition DLC,"Adventure, Indie"
275,284390,The Last Door - Collector's Edition,"Adventure, Indie"
275,402530,The Last Door: Season 2 - Collector's Edition,Adventure
365,420740,The Deed,"Adventure, RPG"
365,460960,The Deed: Dynasty,"Adventure, Indie, RPG"
169,331670,The Jackbox Party Pack,"Casual, Indie, Strategy"
169,397460,The Jackbox Party Pack 2,"Casual, Indie, Strategy"
259,265000,FORCED SHOWDOWN,"Action, Indie, RPG, Strategy"
259,454960,FORCED SHOWDOWN - Deluxe Edition Content,"Action, Indie, RPG, Strategy"
259,492750,FORCED SHOWDOWN - Drone Invasion,"Action, Indie, RPG, Strategy"
259,502830,FORCED SHOWDOWN - Supreme Skin Pack,"Action, Indie, RPG, Strategy"
1213,499130,Red vs. Blue: Volume 11,
1213,499160,Red vs. Blue: Volume 12,
1213,499200,Red vs. Blue: Season 13,
1231,344850,Big Pharma,"Indie, Simulation, Strategy"
1231,458640,Big Pharma: Marketing and Malpractice,"Indie, Simulation, Strategy"
879,423230,Furi,Action
879,497690,Furi Original Soundtrack,"Action, Indie"
977,448720,Puzzle Box,"Action, Adventure, Casual, Indie, Strategy"
977,500860,Puzzle Box - Level Pack DLC #1,"Action, Adventure, Casual, Indie, Strategy"
611,470060,1917 - The Alien Invasion,"Action, Adventure, Casual, Indie, Strategy"
611,489950,1917 - The Alien Invasion - Soundtrack OST,"Action, Adventure, Casual, Indie, Strategy"
297,434800,The Great Escape,"Action, Casual, Indie"
297,448790,Infinity Wings - Scout & Grunt,"Action, Casual, Indie"
93,396120,Mad Max: Fury Road,
93,234140,Mad Max,"Action, Adventure"
1233,495780,Hexoscope,"Casual, Indie"
1233,511300,Hexoscope OST,"Casual, Indie"
1233,511301,Hexoscope Collector's Edition Content,"Casual, Indie"
995,409530,8DAYS,"Action, Indie"
995,498560,8DAYS OST,"Action, Indie"
421,386420,Job the Leprechaun,"Casual, Indie"
421,461760,Reptilian Rebellion,"Action, Casual, Indie"
421,463180,Super Blue Fighter,"Action, Casual, Indie"
337,463440,Retool,"Action, Indie, Strategy"
337,463610,Retool OST,"Action, Indie, Strategy"
353,289070,Sid Meier’s Civilization® VI,Strategy
353,353370,Steam Controller,
1007,407420,Gabe Newell Simulator 2.0,"Action, Adventure, Casual, Indie, Simulation"
1007,496550,Search & Kill ☠,"Action, Indie, Early Access"
1071,437701,Tom Clancy's The Division™ -  Marine Forces Outfits Pack,"Action, Adventure, RPG"
1071,437702,Tom Clancy's  The Division™ -  Military Specialists Outfits Pack,"Action, Adventure, RPG"
1071,459500,Tom Clancy's The Division™ - Sports Fan Outfit Pack,"Action, Adventure, RPG"
1071,468460,Tom Clancy's The Division™ - Upper East Side Outfit Pack,"Action, Adventure, RPG"
893,359250,City of Fools,"Adventure, Casual, Indie"
893,359260,Green Moon,"Adventure, Casual, Indie"
913,498660,Mind Spheres,"Casual, Indie, Sports"
913,499360,Mind Spheres (Soundtrack),"Casual, Indie, Sports"
651,346450,samurai_jazz,"Action, Adventure, Indie"
651,354970,Shin Samurai Jazz,"Action, Adventure, Indie"
479,340650,Elements: Soul of Fire,"Indie, RPG"
479,448640,Elements II: Hearts of Light,"Indie, RPG, Early Access"
479,468580,Elements Soundtrack,RPG
1247,47890,The Sims™ 3,Simulation
1247,47898,The Sims™ 3 Generations,Simulation
1247,47930,The Sims™ 3 Pets,Simulation
1247,223594,The Sims 3: Seasons,Simulation
505,383580,Flesh Eaters,"Action, Adventure, Indie, RPG, Simulation"
505,428950,"Kivi, Toilet and Shotgun","Action, Adventure, Casual, Indie"
505,473560,Cosmic Dust & Rust,"Action, Casual, Indie, Strategy"
1250,485640,Genius Greedy Mouse,"Action, Adventure, Casual, Indie, Strategy"
1250,485660,Karma Miwa,"Action, Adventure, Casual, Indie"
1146,427250,8-Bit Armies,"Indie, Simulation, Strategy"
1146,462170,8-Bit Armies - Soundtrack,"Simulation, Strategy"
1146,482420,8-Bit Armies - Guardians Campaign,"Indie, Simulation, Strategy"
1146,497850,8-Bit Hordes,"Indie, Simulation, Strategy"
1146,510530,8-Bit Hordes - Soundtrack,"Indie, Simulation, Strategy"
1147,497850,8-Bit Hordes,"Indie, Simulation, Strategy"
1147,510530,8-Bit Hordes - Soundtrack,"Indie, Simulation, Strategy"
1021,363490,Escape Machines,"Action, Adventure, Indie, RPG, Strategy, Early Access"
1021,383330,Star Chronicles: Delta Quadrant,"Indie, Strategy"
1021,391070,Stellar 2D,"Action, Casual, Indie"
1021,410210,Ampersand,"Indie, Racing"
1021,466840,Super Space Pug,"Action, Casual, Indie"
1021,485330,Star Drifter,"Action, Casual, Indie"
1021,493650,Deep Space Dash,"Action, Indie"
560,274190,Broforce,"Action, Adventure, Casual, Indie"
560,311690,Enter the Gungeon,"Action, Adventure, Indie"
560,450530,XSplit Premium,"Utilities, Video Production"
1243,24960,Battlefield: Bad Company™ 2,Action
1243,47880,Battlefield: Bad Company 2 Vietnam,Action
1243,24963,Battlefield Bad Company 2: SPECACT Kit Upgrade,Action
1245,17390,SPORE™,Simulation
1245,17440,SPORE™ Creepy & Cute Parts Pack,Simulation
1245,24720,SPORE™ Galactic Adventures,"Action, Simulation"
951,17480,Command & Conquer: Red Alert 3,Strategy
951,24800,Command & Conquer: Red Alert 3 - Uprising,Strategy
951,24790,Command & Conquer 3: Tiberium Wars,Strategy
951,24810,Command & Conquer 3: Kane's Wrath,Strategy
951,47700,Command & Conquer 4: Tiberian Twilight,Strategy
1241,341800,Keep Talking and Nobody Explodes,Indie
1241,515240,Keep Talking and Nobody Explodes - Soundtrack,Indie
1215,284750,Enigmatis: The Ghosts of Maple Creek,"Adventure, Casual"
1215,284770,Enigmatis 2: The Mists of Ravenwood,"Adventure, Casual"
1215,495110,Enigmatis 3: The Shadow of Karkhala,"Adventure, Casual"
1217,474750,Reigns,"Adventure, Indie, RPG, Simulation"
1217,512620,Reigns - Soundtrack,"Adventure, Indie, RPG, Simulation"
1217,512621,Reigns - Companion Book,"Adventure, Indie, RPG, Simulation"
1217,512622,Reigns - Songs of Reigns: Interactive OST,"Adventure, Indie, RPG, Simulation"
1228,501220,Space Ribbon,"Action, Casual, Indie, Racing, Simulation, Sports, Early Access"
1228,512970,Space Ribbon - Soundtrack Pack,"Action, Casual, Indie, Racing, Simulation, Sports"
1009,17430,Need for Speed Undercover,"Action, Racing"
1009,24740,Burnout Paradise: The Ultimate Box,Racing
1009,24870,Need for Speed: Shift,Racing
1009,47870,Need For Speed: Hot Pursuit,Racing
1009,47920,Shift 2 Unleashed,Racing
1206,42140,Hamilton's Great Adventure,"Adventure, Casual, Indie"
1206,42180,Hamilton's Great Adventure: Retro Fever,"Adventure, Indie, Casual"
1206,"42170,204731,204732",Krater - Collector's Edition,"Action, Adventure, Indie, RPG, Strategy"
1206,204734,Krater - Character DLC Mayhem MK13 ,"Action, Adventure, Strategy, RPG, Indie"
1206,235540,Warhammer: End Times - Vermintide,"Action, Indie"
1206,336420,Bloodsports.TV,"Action, Indie, Strategy"
1206,42120,Lead and Gold: Gangs of the Wild West,Action
1206,373540,Warhammer: End Times - Vermintide Collector's Edition,Action
1206,437070,Warhammer: End Times - Vermintide Schluesselschloss,"Action, Indie"
1206,453280,Warhammer: End Times - Vermintide Drachenfels,"Action, Indie"
1229,11450,Overlord™,RPG
1229,12810,Overlord II,RPG
1229,12710,Overlord™: Raising Hell,RPG
1229,306670,Overlord: Fellowship of Evil,"Action, Adventure"
1046,381650,Ashes of the Singularity - Soundtrack DLC,"Indie, Simulation, Strategy"
1046,460460,Ashes of the Singularity - Overlord Scenario Pack DLC,"Indie, Simulation, Strategy"
1046,228880,Ashes of the Singularity,"Indie, Simulation, Strategy"
1046,475450,Ashes of the Singularity - Gauntlet DLC,"Indie, Simulation, Strategy"
1046,488010,Ashes of the Singularity - Turtle Wars DLC,"Indie, Simulation, Strategy"
1046,495360,Ashes of the Singularity - Epic Map Pack DLC,"Indie, Simulation, Strategy"
1046,495361,Ashes of the Singularity - Oblivion DLC,"Indie, Simulation, Strategy"
456,452940,Theory Test UK 2016/17 - Driving Test Success,"Education, Software Training"
456,452950,Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,"Education, Software Training"
456,478300,The Highway Code UK Edition - Driving Test Success,"Education, Software Training"
456,478301,Teaching You Road Signs - Driving Test Success,"Education, Software Training"
1208,453390,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,"Adventure, Casual"
1208,465890,Dark Parables: The Final Cinderella Collector's Edition,"Adventure, Casual"
1208,496030,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,"Adventure, Casual"
1208,499100,Dark Parables: The Exiled Prince Collector's Edition,"Adventure, Casual"
1208,499110,Dark Parables: Rise of the Snow Queen Collector's Edition,"Adventure, Casual"
1208,499120,Dark Parables: The Red Riding Hood Sisters Collector's Edition,"Adventure, Casual"
1208,524600,Dark Parables: Curse of Briar Rose Collector's Edition,"Adventure, Casual"
704,366890,Zombie Zoeds,"Action, Adventure, Casual, Indie"
704,461140,Klabi,"Action, Adventure, Indie"
704,508670,Aircraft War X,"Action, Indie, Simulation"
1216,343390,Elementary My Dear Majesty!,Casual
1216,344440,Sacra Terra: Angelic Night,"Adventure, Casual"
1216,346140,Hidden Object Bundle 5 in 1,"Adventure, Casual"
1216,347590,Heroes of Hellas 3: Athens,"Casual, Strategy"
1216,347610,Hidden Object Bundle 4 in 1,Casual
1216,394680,Mountain Crime: Requital,"Adventure, Casual"
1216,397770,Meridian: Age of Invention,Casual
1216,416310,Goblin Defenders: Steel‘n’ Wood,"Adventure, Casual, Strategy"
1216,416320,Rescue Team 5,"Adventure, Casual, Strategy"
1216,435040,Incredible Dracula: Chasing Love Collector's Edition,"Adventure, Casual, Strategy"
1216,448400,Hidden Object 6-in-1 bundle,Casual
1216,456690,Weather Lord: Following the Princess Collector's Edition,"Adventure, Casual, Strategy"
1216,466780,Prehistoric Tales,"Adventure, Casual, Strategy"
1216,473480,Miko Mole,"Adventure, Casual, Indie"
1216,486810,House of Snark 6-in-1 Bundle,"Adventure, Casual"
1183,345290,The Quivering,Adventure
1183,353790,Spud!,Adventure
1183,361320,Casino Inc.,"Simulation, Strategy"
1183,383100,Fragile Allegiance,Strategy
1183,389900,Hogs of War,"Action, Strategy"
799,218640,Lucius,"Action, Adventure, Indie"
799,296830,Lucius II,"Action, Adventure, Indie, Simulation"
799,364230,Lucius Demake,"Action, Adventure, Casual, Indie"
1211,498210,Red vs. Blue: The Blood Gulch Chronicles (Volume 1),
1211,498230,Red vs. Blue: The Blood Gulch Chronicles (Volume 2),
1211,498250,Red vs. Blue: The Blood Gulch Chronicles (Volume 3),
1211,498260,Red vs. Blue: The Blood Gulch Chronicles (Volume 4),
1211,498270,Red vs. Blue: The Blood Gulch Chronicles (Volume 5),
1212,498110,Red vs. Blue: Reconstruction (Volume 6),
1212,498910,Red vs. Blue: Recreation (Volume 7),
1212,498950,Red vs. Blue: Revelation (Volume 8),
1212,498960,Red vs. Blue: Volume 9,
1212,499010,Red vs. Blue: Season 10,
1189,508990,Handsome Mr. Frog,"Action, Indie"
1189,511930,Handsome Mr. Frog OST,"Action, Indie"
650,427860,The Next World,"Adventure, Casual, Indie"
650,461020,The Next World Soundtrack,
650,491740,The Next World: Planetary Exploration,"Adventure, Casual, Indie, Strategy"
1194,403850,Sky To Fly: Faster Than Wind,"Action, Adventure, Indie, Racing, Simulation, Sports"
1194,457810,Sky to Fly: Soulless Leviathan,"Action, Adventure, Indie, Racing, Simulation, Sports"
1182,248470,Doorways: Prelude,"Action, Adventure, Indie"
1182,311250,Doorways: The Underworld,"Action, Adventure, Indie"
1182,383930,Doorways: Holy Mountains of Flesh,"Action, Adventure, Indie"
1151,409560,Run Rabbit Run,"Action, Adventure, Indie, Simulation"
1151,450070,Run Rabbit Run - Soundtrack,"Action, Adventure, Indie, Simulation"
552,322080,Disorder,"Action, Indie"
552,409740,Disorder - Soundtrack,"Action, Indie"
434,341090,On A Roll 3D,"Action, Adventure, Casual, Indie"
434,448720,Puzzle Box,"Action, Adventure, Casual, Indie, Strategy"
434,464760,Bibou,"Action, Adventure, Casual, Indie"
434,467220,Dyna Bomb,"Action, Adventure, Casual, Indie"
516,258050,Survivor Squad,"Action, Indie, Strategy"
516,331720,Survivor Squad: Gauntlets,"Action, Indie, Strategy"
1052,467220,Dyna Bomb,"Action, Adventure, Casual, Indie"
1052,496990,Ghost Sweeper,"Action, Adventure, Casual, Indie"
384,35460,The Ball,"Action, Adventure, Indie"
384,313630,The Solus Project,"Adventure, Indie, Simulation"
1028,248330,Dino Run DX,"Action, Indie, Racing"
1028,328500,Potatoman Seeks the Troof,Indie
1028,335170,Potatoman Seeks The Troof OST,Indie
1028,341120,Glorkian Warrior: The Trials Of Glork,Indie
1028,383140,Glorkian Warrior OST,Indie
1028,394220,Last Horizon,"Action, Indie"
1028,424950,Last Horizon OST,"Action, Indie"
1028,436470,Gamma Bros 1.5,"Action, Indie, Early Access"
1028,510800,Dino Run DX OST,"Action, Indie, Racing"
1158,379720,DOOM,Action
1158,353370,Steam Controller,
1084,327560,Near Death,"Action, Adventure, Indie"
1084,443550,Near Death - Original Score,"Action, Adventure, Indie"
941,452450,Rising Islands,"Adventure, Indie"
941,501150,Rising Islands - Soundtrack,"Adventure, Indie"
941,501151,Rising Islands - Art Book,"Adventure, Indie"
1104,454100,Dungeon Escape,"Action, Adventure, Indie"
1104,497760,Dungeon Escape - Soundtrack,"Action, Adventure, Indie"
1143,248530,Depth Hunter 2: Deep Dive,"Action, Adventure, Casual, Indie, Simulation, Sports"
1143,321510,Depth Hunter 2: Ocean Mysteries,"Action, Indie, Simulation, Sports"
1143,331300,Depth Hunter 2: Scuba Kids - Hidden Treasures,"Action, Casual, Indie"
1143,361880,Depth Hunter 2: Treasure Hunter,"Action, Adventure, Casual, Indie, Simulation, Sports"
872,481180,System Crash,Strategy
872,491340,System Crash - Deluxe Content,Strategy
344,449680,SAMOLIOTIK,"Action, Casual, Indie"
344,459240,SAMOLIOTIK - SOUNDTRACK,"Action, Casual, Indie"
364,295690,PARTICLE MACE,"Action, Adventure, Casual, Indie, Strategy"
364,317250,Airscape - The Fall of Gravity,"Action, Adventure, Indie"
364,371670,Rolling Sun,"Action, Adventure, Indie, Simulation, Strategy"
364,380020,Three Heroes,"Action, Indie, RPG"
1138,361850,Portal of Evil: Stolen Runes Collector's Edition,"Adventure, Casual"
1138,396850,Chronicles of the Witches and Warlocks,"Adventure, Casual"
1138,409600,Contract With The Devil,"Adventure, Casual"
1140,211070,Check vs Mate,"Action, Casual, Strategy"
1140,339620,Check vs. Mate - Dark Desert DLC,"Action, Casual, Strategy"
1140,339630,Check vs. Mate - Floating Island DLC,"Action, Casual, Strategy"
1141,,Battle vs. Chess - Dark Desert DLC,
1141,,Battle vs Chess - Floating Island DLC,
1132,414290,Princess.Loot.Pixel.Again,"Action, Adventure, Indie, RPG"
1132,456040,Princess.Loot.Pixel.Again Soundtrack,"Action, Adventure, Indie, RPG"
1132,492130,"Bye-Bye, Wacky Planet","Action, Adventure, Indie, Early Access"
1132,509410,"Bye-Bye, Wacky Planet - Soundtrack","Action, Adventure, Casual, Indie"
1102,463750,Kindred Spirits on the Roof Drama CD Vol.1,
1102,474230,Kindred Spirits on the Roof Drama CD Vol.2,
1102,489910,Kindred Spirits on the Roof Drama CD Vol.3,
1102,508280,Kindred Spirits on the Roof Drama CD Vol.4,
1103,402620,Kindred Spirits on the Roof,Adventure
1103,463750,Kindred Spirits on the Roof Drama CD Vol.1,
1103,474230,Kindred Spirits on the Roof Drama CD Vol.2,
1103,489910,Kindred Spirits on the Roof Drama CD Vol.3,
1103,508280,Kindred Spirits on the Roof Drama CD Vol.4,
1130,414290,Princess.Loot.Pixel.Again,"Action, Adventure, Indie, RPG"
1130,456040,Princess.Loot.Pixel.Again Soundtrack,"Action, Adventure, Indie, RPG"
1131,492130,"Bye-Bye, Wacky Planet","Action, Adventure, Indie, Early Access"
1131,509410,"Bye-Bye, Wacky Planet - Soundtrack","Action, Adventure, Casual, Indie"
709,310360,Higurashi When They Cry Hou - Ch.1 Onikakushi,Adventure
709,410890,Higurashi When They Cry Hou - Ch.2 Watanagashi,Adventure
709,472870,Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,Adventure
1128,369290,Airport Madness: World Edition,Adventure
1128,387850,Airport Madness 4,Adventure
1128,402210,Airport Madness: Time Machine,Adventure
1128,445770,Airport Madness 3D,Adventure
1107,346140,Hidden Object Bundle 5 in 1,"Adventure, Casual"
1107,347610,Hidden Object Bundle 4 in 1,Casual
1107,394680,Mountain Crime: Requital,"Adventure, Casual"
1107,448400,Hidden Object 6-in-1 bundle,Casual
1107,486810,House of Snark 6-in-1 Bundle,"Adventure, Casual"
1116,475220,Kabitis,"Action, Adventure, Casual, Indie"
1116,485640,Genius Greedy Mouse,"Action, Adventure, Casual, Indie, Strategy"
1116,487330,Totally Unbalanced,"Action, Adventure, Casual, Indie, Racing"
1116,496990,Ghost Sweeper,"Action, Adventure, Casual, Indie"
1121,463520,Pristine world,"Action, Casual, Indie, Strategy"
1121,492790,Pristine world - Original Soundtrack,"Casual, Indie, Strategy"
1110,485860,Impossible Quest,"Adventure, Casual, Indie"
1110,485920,Neon Warp,"Action, Casual, Indie"
437,343930,Fort Defense,"Adventure, Casual, Indie, Strategy"
437,363350,Fort Defense - Atlantic Ocean,"Adventure, Casual, Indie, Strategy"
437,363351,Fort Defense - Bermuda Triangle,"Adventure, Casual, Indie, Strategy"
914,259590,Small World 2 - Cursed!,"Casual, Indie, Strategy"
914,259591,Small World 2 - Grand Dames,"Casual, Indie, Strategy"
914,259592,Small World 2 - Be not Afraid...,"Casual, Indie, Strategy"
914,235620,Small World 2,"Casual, Indie, Strategy"
990,484950,Evil Maze,"Action, Adventure, Indie, RPG, Strategy"
990,498520,Evil Maze Game Gallery DLC,"Action, Adventure, Indie, RPG, Strategy"
549,237740,Angry Video Game Nerd Adventures,"Action, Adventure, Indie"
549,409750,Angry Video Game Nerd Adventures - Soundtrack,"Action, Adventure, Indie"
946,240440,Quadrilateral Cowboy,"Action, Adventure, Indie"
946,489490,Quadrilateral Cowboy Art Book,
984,391280,Epic Manager - Create Your Own Adventuring Agency!,"Adventure, Indie, RPG, Simulation, Strategy, Early Access"
984,502590,Epic Manager - Epic Original Soundtrack,"Adventure, Indie, RPG, Simulation, Strategy"
399,204180,Waveform,"Action, Adventure, Casual, Indie, Simulation, Strategy"
399,351490,Intergalactic Bubbles,"Action, Casual, Indie, Strategy"
399,391420,Gun Rocket,"Action, Adventure, Indie, Strategy"
399,463350,Storm Of Spears RPG,"Adventure, RPG, Strategy"
1056,485640,Genius Greedy Mouse,"Action, Adventure, Casual, Indie, Strategy"
1056,487270,Go Mission: Space Travel,"Action, Adventure, Casual, Indie, Strategy"
1056,496590,Crystal Cosmos,"Action, Adventure, Casual, Indie"
1056,496990,Ghost Sweeper,"Action, Adventure, Casual, Indie"
1053,470060,1917 - The Alien Invasion,"Action, Adventure, Casual, Indie, Strategy"
1053,476880,Rescue Lucy,"Adventure, Casual, Indie"
1053,485860,Impossible Quest,"Adventure, Casual, Indie"
1053,487330,Totally Unbalanced,"Action, Adventure, Casual, Indie, Racing"
1053,496590,Crystal Cosmos,"Action, Adventure, Casual, Indie"
1053,496990,Ghost Sweeper,"Action, Adventure, Casual, Indie"
1054,448790,Infinity Wings - Scout & Grunt,"Action, Casual, Indie"
1054,470060,1917 - The Alien Invasion,"Action, Adventure, Casual, Indie, Strategy"
1054,487270,Go Mission: Space Travel,"Action, Adventure, Casual, Indie, Strategy"
1054,496590,Crystal Cosmos,"Action, Adventure, Casual, Indie"
1055,448720,Puzzle Box,"Action, Adventure, Casual, Indie, Strategy"
1055,467220,Dyna Bomb,"Action, Adventure, Casual, Indie"
1055,470060,1917 - The Alien Invasion,"Action, Adventure, Casual, Indie, Strategy"
